curr_date,agg,spy,shy
2017-05-08,-0.00193188440457,-0.00016684605966,-0.00047344065507
2017-05-09,9.21933644424e-05,-0.000917975449921,-0.000473570176681
2017-05-10,0.00027652671553,0.00179582774978,0.000236891352357
2017-05-11,-9.22894578337e-05,-0.00204273152213,0.000118465000592
2017-05-12,0.00368599999993,-0.00167102093594,0.00118426098569
2017-05-15,-0.000367225036782,0.00552350415137,-0.000118310857366
2017-05-16,0.0012858431439,-0.000915526413872,0.0
2017-05-17,0.00513661950733,-0.0177440643307,0.00106475808665
2017-05-18,-0.000547473857764,0.0040284834696,-0.000472713289788
2017-05-19,0.0,0.00650417693958,0.000236415222596
2017-05-22,-0.00063923817335,0.00507744538691,-0.000354586296799
2017-05-23,-0.00191864636133,0.00221275463907,-0.000354723897363
2017-05-24,0.00173929691043,0.00233283896272,0.000591376856028
2017-05-25,0.000456970291116,0.00477949376676,0.0
2017-05-26,-0.000365337409245,-0.000206767045971,-0.000118146358583
2017-05-30,0.00191882142946,-0.000868838665831,0.000354681949523
2017-05-31,0.00100317772419,-0.000248438923395,0.000118212975792
2017-06-01,-0.000456432392603,0.00795228207462,-0.000945426579576
2017-06-02,0.00328817786591,0.00332839002577,0.000709687713394
2017-06-05,-0.00154773954182,-0.00073716263863,-0.000827411367078
2017-06-06,0.00200598851266,-0.00319684406744,0.000354891758605
2017-06-07,-0.00118290804327,0.00185024047962,-0.000354765855127
2017-06-08,-0.00100217176638,0.000492469006116,-0.000236566902124
2017-06-09,-0.000820857200782,-0.00151774141241,-0.000354975734115
2017-06-12,0.0,-0.000205427053853,-0.000118394882159
2017-06-13,0.000273846915147,0.00488988328037,0.0
2017-06-14,0.00319373666795,-0.00126762623675,0.000473552735012
2017-06-15,-0.000636715667825,-0.00192434077292,-0.000354975734115
2017-06-16,0.00063712133296,-0.00463553752085,0.000473413808946
2017-06-19,-0.00136434626023,0.00832511131027,-0.000591528653273
2017-06-20,0.00154829767635,-0.00674408964695,0.000118408901167
2017-06-21,0.000181943209852,-0.000246895194578,0.000118312022314
2017-06-22,0.000454573992629,-0.000452772180936,0.000118380876278
2017-06-23,0.000181827458509,0.00119423902478,0.00059175147929
2017-06-26,0.000908706850106,0.000658034782667,0.0
2017-06-27,-0.0029960165052,-0.00805619243041,-0.000591401516568
2017-06-28,0.000364286170725,0.00895041222434,0.000473384615385
2017-06-29,-0.00191146476114,-0.00878885767816,-0.000591471485788
2017-06-30,-0.00127686348726,0.0018644996429,0.0
2017-07-03,-0.0017843002182,0.0016956327333,-0.00153860815573
2017-07-05,0.000550110813808,0.00231203081547,0.000355595064538
2017-07-06,-0.00192402104998,-0.00914446168564,0.000237054156145
2017-07-07,-0.000367174823361,0.00648512982974,-0.000118493063926
2017-07-10,0.000459125586238,0.00107386724599,0.000473933638059
2017-07-11,0.000917885075399,-0.000742637305414,0.000355270005796
2017-07-12,0.0030260606761,0.00751473217297,0.000473552735012
2017-07-13,-0.00109702918928,0.00168027133479,-0.000473328588964
2017-07-14,0.00100679413945,0.00466410281208,0.000473552735012
2017-07-17,0.000457079100016,-0.000122165663155,0.000118270024417
2017-07-18,0.0022848285966,0.000529487233859,0.000236677717819
2017-07-19,0.000273495438814,0.00541399079355,0.0
2017-07-20,0.000273557969427,0.000445366200143,0.0
2017-07-21,0.00173148039313,-0.000890331827835,0.000473160628423
2017-07-24,-0.000909794239618,-0.000243024946471,-0.000354681949523
2017-07-25,-0.00355121554879,0.00243088478642,-0.000591401516568
2017-07-26,0.00191901556294,4.0396896293e-05,0.000710035502958
2017-07-27,-0.00145924909249,-0.000929539694082,-0.000236482976265
2017-07-28,0.0020093951307,-0.00117311085566,0.000591376856028
2017-07-31,-0.000455768228477,-0.000567008212434,-0.000118146358583
2017-08-01,0.00274174498954,0.00222880816584,-0.000472936853324
2017-08-02,-0.000729134118483,0.000485181128108,-0.000473160628423
2017-08-03,0.00200658646304,-0.00193984398691,0.000355017751479
2017-08-04,-0.00163846566853,0.00182214523504,-0.000354891758605
2017-08-07,-9.11727200989e-05,0.00185922554692,0.000355017751479
2017-08-08,-0.000911837745092,-0.00246096749225,0.0
2017-08-09,0.000912669952003,-4.04230372974e-05,-0.000118324856481
2017-08-10,0.00100301877841,-0.0141152881699,0.000355016576728
2017-08-11,0.000819825274333,0.00147686251799,0.00130101710345
2017-08-14,-0.000455084381825,0.00991314947389,-0.000826931215359
2017-08-15,-0.00145687647549,-0.000121675999236,-0.000472786403726
2017-08-16,0.0018237685683,0.00174437957374,0.000591306898002
2017-08-17,0.00145640987359,-0.0155908559521,0.00023646572663
2017-08-18,-0.000636254952073,-0.00156316181765,-0.000118199003136
2017-08-21,0.000727608859045,0.000782773657948,0.000236331400114
2017-08-22,-0.000908854340347,0.010457011374,-0.000118090515825
2017-08-23,0.00227419821209,-0.00358541392124,0.000945332039282
2017-08-24,-0.0012706619908,-0.00233068778484,-0.000944439230618
2017-08-25,0.000727013756345,0.00233613258051,0.000354514286652
2017-08-28,0.000363242795663,4.09265623234e-05,-0.000354388650812
2017-08-29,0.00145244359298,0.00114486237881,0.000472713289788
2017-08-30,-0.000181287590799,0.00473754940402,0.000236191814969
2017-08-31,0.00135986712421,0.00601605638015,0.0
2017-09-01,-0.00226812750507,0.0014141621598,-0.00106287198866
2017-09-05,0.00409199778038,-0.00718204498357,0.000945761955113
2017-09-06,-0.00108671438302,0.00341378528338,-0.00011803472583
2017-09-07,0.00244784218184,-0.000121502635597,0.000590538597187
2017-09-08,-0.00117570769648,-0.00117467900463,-0.000236064221887
2017-09-11,-0.00271643421376,0.0106659298348,-0.000944633346449
2017-09-12,-0.00145266026378,0.00337063511258,-0.000472769170633
2017-09-13,-0.00100018182396,0.000479884017438,-0.000236455007686
2017-09-14,0.000546072616381,-0.000319790544988,0.000118214070318
2017-09-15,-0.000181897571182,-0.00359868053259,-0.000118200097403
2017-09-18,-0.000454944938406,0.00212688709718,-0.000591401516568
2017-09-19,-0.000546131435043,0.0010011212518,0.000118366863905
2017-09-20,-0.000819708538624,0.000360031202304,-0.000828304323079
2017-09-21,0.000820381011944,-0.00275934977813,0.000473720974095
