,prev_date,curr_date,ticker,prev_value,curr_value,change_pct
0,2017-02-28,2017-03-01,AAPL,135.89325,138.670807,0.0204392565488
1,2017-02-28,2017-03-01,ACN,120.07914,121.618111,0.0128163059795
2,2017-02-28,2017-03-01,AMGN,174.088852,175.775223,0.00968684083229
3,2017-02-28,2017-03-01,AMT,113.090446,112.15451,-0.00827599530379
4,2017-02-28,2017-03-01,ANTM,163.014572,165.141006,0.0130444412049
5,2017-02-28,2017-03-01,EBAY,33.900002,34.27,0.0109143946363
6,2017-02-28,2017-03-01,EWO,17.144886,17.489756,0.0201150360521
7,2017-02-28,2017-03-01,EWT,32.389999,32.560001,0.00524859540749
8,2017-02-28,2017-03-01,EZU,34.865757,35.397457,0.0152499198569
9,2017-02-28,2017-03-01,FXI,38.032509,38.430752,0.0104711209034
10,2017-02-28,2017-03-01,GOOGL,844.929993,856.75,0.01398933296
11,2017-02-28,2017-03-01,GRMN,49.622147,50.324032,0.0141445915268
12,2017-02-28,2017-03-01,IAI,51.540077,53.140827,0.031058354841
13,2017-02-28,2017-03-01,ICLR,83.769997,84.139999,0.00441687970933
14,2017-02-28,2017-03-01,INTC,35.664955,35.398949,-0.00745847008639
15,2017-02-28,2017-03-01,IXG,59.89764,61.220146,0.0220794341814
16,2017-02-28,2017-03-01,LPX,23.58,23.940001,0.0152672179813
17,2017-02-28,2017-03-01,MSFT,63.278221,64.227699,0.0150048150058
18,2017-02-28,2017-03-01,PCLN,1724.130005,1733.180054,0.00524905255042
19,2017-02-28,2017-03-01,PPA,43.910183,44.565258,0.0149185212915
20,2017-02-28,2017-03-01,PYPL,42.0,42.43,0.0102380952381
21,2017-02-28,2017-03-01,RHHBY,29.463619,29.589533,0.00427354154967
22,2017-02-28,2017-03-01,SAFM,93.892189,94.47506,0.00620787528982
23,2017-02-28,2017-03-01,SH,34.549999,34.060001,-0.0141822869517
24,2017-02-28,2017-03-01,SONVY,25.812912,25.881931,0.00267381688668
25,2017-02-28,2017-03-01,UL,46.785549,46.864384,0.00168502885367
26,2017-02-28,2017-03-01,USD,72.851814,75.006546,0.0295769162316
27,2017-02-28,2017-03-01,XLV,74.150604,74.892212,0.0100013750394
28,2017-03-01,2017-03-02,AAPL,138.670807,137.847473,-0.00593732752994
29,2017-03-01,2017-03-02,ACN,121.618111,121.892578,0.00225679380927
30,2017-03-01,2017-03-02,AMGN,175.775223,175.607574,-0.000953769235156
31,2017-03-01,2017-03-02,AMT,112.15451,113.110138,0.00852063818031
32,2017-03-01,2017-03-02,ANTM,165.141006,164.151978,-0.00598899100808
33,2017-03-01,2017-03-02,EBAY,34.27,33.91,-0.0105048147067
34,2017-03-01,2017-03-02,EWO,17.489756,17.410929,-0.00450703829144
35,2017-03-01,2017-03-02,EWT,32.560001,31.950001,-0.0187346431593
36,2017-03-01,2017-03-02,EZU,35.397457,35.190685,-0.00584143657551
37,2017-03-01,2017-03-02,FXI,38.430752,37.604393,-0.0215025456697
38,2017-03-01,2017-03-02,GOOGL,856.75,849.849976,-0.00805371928801
39,2017-03-01,2017-03-02,GRMN,50.324032,49.727917,-0.0118455333627
40,2017-03-01,2017-03-02,IAI,53.140827,52.251522,-0.0167348731701
41,2017-03-01,2017-03-02,ICLR,84.139999,83.720001,-0.00499165682186
42,2017-03-01,2017-03-02,INTC,35.398949,35.379242,-0.000556711443608
43,2017-03-01,2017-03-02,IXG,61.220146,60.509552,-0.0116071921815
44,2017-03-01,2017-03-02,LPX,23.940001,23.719999,-0.00918972392691
45,2017-03-01,2017-03-02,MSFT,64.227699,63.307896,-0.0143209707699
46,2017-03-01,2017-03-02,PCLN,1733.180054,1734.369995,0.000686565136296
47,2017-03-01,2017-03-02,PPA,44.565258,44.118614,-0.0100222464773
48,2017-03-01,2017-03-02,PYPL,42.43,42.77,0.00801319820881
49,2017-03-01,2017-03-02,RHHBY,29.589533,31.40074,0.0612110708202
50,2017-03-01,2017-03-02,SAFM,94.47506,93.57605,-0.00951584471076
51,2017-03-01,2017-03-02,SH,34.060001,34.27,0.00616556059408
52,2017-03-01,2017-03-02,SONVY,25.881931,25.812912,-0.00266668665487
53,2017-03-01,2017-03-02,UL,46.864384,46.588474,-0.00588741334998
54,2017-03-01,2017-03-02,USD,75.006546,73.85936,-0.0152944784313
55,2017-03-01,2017-03-02,XLV,74.892212,74.6549,-0.00316871399125
56,2017-03-02,2017-03-03,AAPL,137.847473,138.660889,0.00590084085183
57,2017-03-02,2017-03-03,ACN,121.892578,121.196609,-0.00570969136447
58,2017-03-02,2017-03-03,AMGN,175.607574,177.708115,0.0119615626602
59,2017-03-02,2017-03-03,AMT,113.110138,113.957413,0.0074907078621
60,2017-03-02,2017-03-03,ANTM,164.151978,164.181656,0.000180795871981
61,2017-03-02,2017-03-03,EBAY,33.91,33.740002,-0.00501321144205
62,2017-03-02,2017-03-03,EWO,17.410929,17.578436,0.00962079622518
63,2017-03-02,2017-03-03,EWT,31.950001,32.009998,0.00187784031681
64,2017-03-02,2017-03-03,EZU,35.190685,35.683002,0.0139899805872
65,2017-03-02,2017-03-03,FXI,37.604393,37.703953,0.00264756301212
66,2017-03-02,2017-03-03,GOOGL,849.849976,849.080017,-0.000905994024526
67,2017-03-02,2017-03-03,GRMN,49.727917,49.535618,-0.00386702302451
68,2017-03-02,2017-03-03,IAI,52.251522,52.47879,0.00434950009686
69,2017-03-02,2017-03-03,ICLR,83.720001,83.470001,-0.00298614425482
70,2017-03-02,2017-03-03,INTC,35.379242,35.369392,-0.000278411843872
71,2017-03-02,2017-03-03,IXG,60.509552,61.022762,0.00848147082629
72,2017-03-02,2017-03-03,LPX,23.719999,23.690001,-0.00126467121689
73,2017-03-02,2017-03-03,MSFT,63.307896,63.545258,0.0037493269402
74,2017-03-02,2017-03-03,PCLN,1734.369995,1735.099976,0.000420891160539
75,2017-03-02,2017-03-03,PPA,44.118614,43.989586,-0.00292457056788
76,2017-03-02,2017-03-03,PYPL,42.77,43.029999,0.00607900397475
77,2017-03-02,2017-03-03,RHHBY,31.40074,31.40074,0.0
78,2017-03-02,2017-03-03,SAFM,93.57605,93.250038,-0.00348392564123
79,2017-03-02,2017-03-03,SH,34.27,34.259998,-0.000291858768602
80,2017-03-02,2017-03-03,SONVY,25.812912,25.980528,0.00649349441861
81,2017-03-02,2017-03-03,UL,46.588474,46.933357,0.0074027537369
82,2017-03-02,2017-03-03,USD,73.85936,74.028938,0.00229595815615
83,2017-03-02,2017-03-03,XLV,74.6549,74.951546,0.00397356369106
84,2017-03-03,2017-03-06,AAPL,138.660889,138.224426,-0.00314770086322
85,2017-03-03,2017-03-06,ACN,121.196609,120.804512,-0.00323521427897
86,2017-03-03,2017-03-06,AMGN,177.708115,176.978348,-0.00410654853888
87,2017-03-03,2017-03-06,AMT,113.957413,113.011627,-0.00829946885509
88,2017-03-03,2017-03-06,ANTM,164.181656,164.023392,-0.000963956655426
89,2017-03-03,2017-03-06,EBAY,33.740002,33.639999,-0.00296392987766
90,2017-03-03,2017-03-06,EWO,17.578436,17.489756,-0.00504481741151
91,2017-03-03,2017-03-06,EWT,32.009998,32.07,0.00187447684314
92,2017-03-03,2017-03-06,EZU,35.683002,35.554996,-0.00358731028292
93,2017-03-03,2017-03-06,FXI,37.703953,37.674084,-0.000792198101881
94,2017-03-03,2017-03-06,GOOGL,849.080017,847.27002,-0.00213171546116
95,2017-03-03,2017-03-06,GRMN,49.535618,49.766369,0.00465828446917
96,2017-03-03,2017-03-06,IAI,52.47879,52.271286,-0.00395405458091
97,2017-03-03,2017-03-06,ICLR,83.470001,82.239998,-0.014735868998
98,2017-03-03,2017-03-06,INTC,35.369392,35.04427,-0.00919218515263
99,2017-03-03,2017-03-06,IXG,61.022762,60.667461,-0.00582243393047
100,2017-03-03,2017-03-06,LPX,23.690001,23.450001,-0.010130856474
101,2017-03-03,2017-03-06,MSFT,63.545258,63.565041,0.000311321420711
102,2017-03-03,2017-03-06,PCLN,1735.099976,1730.209961,-0.00281829005109
103,2017-03-03,2017-03-06,PPA,43.989586,43.840698,-0.00338461925966
104,2017-03-03,2017-03-06,PYPL,43.029999,42.869999,-0.00371833613103
105,2017-03-03,2017-03-06,RHHBY,31.40074,31.294201,-0.0033928818238
106,2017-03-03,2017-03-06,SAFM,93.250038,91.412498,-0.0197055147581
107,2017-03-03,2017-03-06,SH,34.259998,34.34,0.00233514316025
108,2017-03-03,2017-03-06,SONVY,25.980528,25.990389,0.000379553487135
109,2017-03-03,2017-03-06,UL,46.933357,46.893944,-0.000839765201539
110,2017-03-03,2017-03-06,USD,74.028938,73.280762,-0.0101065342853
111,2017-03-03,2017-03-06,XLV,74.951546,74.664795,-0.00382581834936
112,2017-03-06,2017-03-07,AAPL,138.224426,138.402985,0.00129180496651
113,2017-03-06,2017-03-07,ACN,120.804512,121.686729,0.0073028480923
114,2017-03-06,2017-03-07,AMGN,176.978348,174.927109,-0.0115903387232
115,2017-03-06,2017-03-07,AMT,113.011627,113.00177,-8.72211139834e-05
116,2017-03-06,2017-03-07,ANTM,164.023392,164.191528,0.00102507330174
117,2017-03-06,2017-03-07,EBAY,33.639999,33.470001,-0.00505344842608
118,2017-03-06,2017-03-07,EWO,17.489756,17.509462,0.00112671669062
119,2017-03-06,2017-03-07,EWT,32.07,32.259998,0.00592447770502
120,2017-03-06,2017-03-07,EZU,35.554996,35.348228,-0.00581544152051
121,2017-03-06,2017-03-07,FXI,37.674084,37.79356,0.00317130470909
122,2017-03-06,2017-03-07,GOOGL,847.27002,851.150024,0.00457941849518
123,2017-03-06,2017-03-07,GRMN,49.766369,49.525993,-0.00483008917126
124,2017-03-06,2017-03-07,IAI,52.271286,52.024258,-0.00472588334636
125,2017-03-06,2017-03-07,ICLR,82.239998,82.07,-0.00206709635377
126,2017-03-06,2017-03-07,INTC,35.04427,35.27087,0.00646610701264
127,2017-03-06,2017-03-07,IXG,60.667461,60.489811,-0.00292825836242
128,2017-03-06,2017-03-07,LPX,23.450001,23.389999,-0.00255872057319
129,2017-03-06,2017-03-07,MSFT,63.565041,63.693615,0.00202271559929
130,2017-03-06,2017-03-07,PCLN,1730.209961,1736.459961,0.00361227835978
131,2017-03-06,2017-03-07,PPA,43.840698,43.850628,0.000226501868196
132,2017-03-06,2017-03-07,PYPL,42.869999,42.889999,0.000466526719536
133,2017-03-06,2017-03-07,RHHBY,31.294201,31.110172,-0.00588061027665
134,2017-03-06,2017-03-07,SAFM,91.412498,90.513496,-0.00983456332197
135,2017-03-06,2017-03-07,SH,34.34,34.450001,0.00320329062318
136,2017-03-06,2017-03-07,SONVY,25.990389,25.714314,-0.0106221957663
137,2017-03-06,2017-03-07,UL,46.893944,47.012184,0.00252143432423
138,2017-03-06,2017-03-07,USD,73.280762,74.6175,0.0182413223269
139,2017-03-06,2017-03-07,XLV,74.664795,74.140724,-0.00701898398033
140,2017-03-07,2017-03-08,AAPL,138.402985,137.887146,-0.00372708001926
141,2017-03-07,2017-03-08,ACN,121.686729,122.000404,0.00257772562857
142,2017-03-07,2017-03-08,AMGN,174.927109,175.321564,0.00225496781062
143,2017-03-07,2017-03-08,AMT,113.00177,111.563385,-0.012728871415
144,2017-03-07,2017-03-08,ANTM,164.191528,164.479492,0.00175382983219
145,2017-03-07,2017-03-08,EBAY,33.470001,33.32,-0.00448165507972
146,2017-03-07,2017-03-08,EWO,17.509462,17.489756,-0.00112544862886
147,2017-03-07,2017-03-08,EWT,32.259998,32.169998,-0.002789832783
148,2017-03-07,2017-03-08,EZU,35.348228,35.24976,-0.00278565590332
149,2017-03-07,2017-03-08,FXI,37.79356,37.743778,-0.00131720854029
150,2017-03-07,2017-03-08,GOOGL,851.150024,853.640015,0.00292544314138
151,2017-03-07,2017-03-08,GRMN,49.525993,49.987511,0.00931870260532
152,2017-03-07,2017-03-08,IAI,52.024258,51.98473,-0.000759799399734
153,2017-03-07,2017-03-08,ICLR,82.07,81.309998,-0.00926041184355
154,2017-03-07,2017-03-08,INTC,35.27087,35.093529,-0.00502797350902
155,2017-03-07,2017-03-08,IXG,60.489811,60.489811,0.0
156,2017-03-07,2017-03-08,LPX,23.389999,23.68,0.0123985041641
157,2017-03-07,2017-03-08,MSFT,63.693615,64.277138,0.00916140495401
158,2017-03-07,2017-03-08,PCLN,1736.459961,1743.48999,0.00404848321176
159,2017-03-07,2017-03-08,PPA,43.850628,43.731525,-0.00271610705324
160,2017-03-07,2017-03-08,PYPL,42.889999,42.790001,-0.00233149923832
161,2017-03-07,2017-03-08,RHHBY,31.110172,30.897089,-0.00684930317968
162,2017-03-07,2017-03-08,SAFM,90.513496,89.634239,-0.00971409832629
163,2017-03-07,2017-03-08,SH,34.450001,34.540001,0.00261248178193
164,2017-03-07,2017-03-08,SONVY,25.714314,25.546698,-0.00651839282977
165,2017-03-07,2017-03-08,UL,47.012184,46.864384,-0.00314386585401
166,2017-03-07,2017-03-08,USD,74.6175,74.657394,0.00053464669816
167,2017-03-07,2017-03-08,XLV,74.140724,74.437363,0.0040010264804
168,2017-03-08,2017-03-09,AAPL,137.887146,137.569687,-0.00230231032558
169,2017-03-08,2017-03-09,ACN,122.000404,120.745697,-0.0102844495499
170,2017-03-08,2017-03-09,AMGN,175.321564,176.445801,0.00641242853617
171,2017-03-08,2017-03-09,AMT,111.563385,111.32695,-0.00211928851029
