,symbol,start_date,end_date,annualized_return,cumulative_return,random_return,start_price,end_price,stdev,stdev_np,mean_np
0,A,2015-10-01,2016-09-30,0.370503371142,0.3716864916,0.233417123819,33.740002,47.09,0.01477284176,0.01477284176,0.00135913539437
1,AAL,2015-10-01,2016-09-30,-0.0570207496391,-0.0571723122754,-0.0638632395958,39.200001,36.610001,0.0237284432772,0.0237284432772,4.86154499416e-05
2,AAP,2015-10-01,2016-09-30,-0.212696351074,-0.213211650996,-0.208442424053,192.039993,149.119995,0.0176541925076,0.0176541925076,-0.00078670450421
3,AAPL,2015-10-01,2016-09-30,0.0248630905821,0.0249320029484,0.000497261811643,109.580002,113.050003,0.0159121264854,0.0159121264854,0.000223549212823
4,ABBV,2015-10-01,2016-09-30,0.158694563629,0.159161918765,0.203129041445,55.130001,63.07,0.0197896626828,0.0197896626828,0.000779091255094
5,ABC,2015-10-01,2016-09-30,-0.149218357335,-0.149594686801,-0.0328280386137,94.510002,80.779999,0.0130618147254,0.0130618147254,-0.000554644970043
6,ABT,2015-10-01,2016-09-30,0.0513228621769,0.0514669305951,0.0744181501564,40.759998,42.290001,0.015291788755,0.015291788755,0.000316764567918
7,ACN,2015-10-01,2016-09-30,0.242594824757,0.243333966144,0.0194075859806,98.440002,122.169998,0.0136793170761,0.0136793170761,0.000954530642569
8,ADBE,2015-10-01,2016-09-30,0.319116126796,0.320116756019,0.245719417633,83.75,108.540001,0.0165727608836,0.0165727608836,0.00123565683955
9,ADI,2015-10-01,2016-09-30,0.142112290867,0.142527867399,0.125058815963,54.939999,64.449997,0.0164358265412,0.0164358265412,0.000660552987986
10,ADM,2015-10-01,2016-09-30,0.0173224176399,0.0173702528982,0.013857934112,41.459999,42.169998,0.0184427085157,0.0184427085157,0.000239130476232
11,ADP,2015-10-01,2016-09-30,0.0972819939473,0.0975609246197,0.0758799552789,80.889999,88.199997,0.0112918044268,0.0112918044268,0.00043165471003
12,ADS,2015-10-01,2016-09-30,-0.171208919049,-0.171634914325,-0.0462264081431,262.350006,214.529999,0.0218254474321,0.0218254474321,-0.000495421265252
13,ADSK,2015-10-01,2016-09-30,0.636441694374,0.638649833227,1.19651038542,43.139999,72.330002,0.0225507764405,0.0225507764405,0.00220670085066
14,AEE,2015-10-01,2016-09-30,0.162992031413,0.163472912231,0.317834461256,41.779999,49.18,0.0112390555449,0.0112390555449,0.000661691338768
15,AEP,2015-10-01,2016-09-30,0.128890060507,0.129264823615,0.144356867767,56.139999,64.209999,0.0113795734599,0.0113795734599,0.000545449360766
16,AES,2015-10-01,2016-09-30,0.311589483987,0.312563840654,0.545281596978,9.89,12.85,0.0190323006898,0.0190323006898,0.0012565896298
17,AET,2015-10-01,2016-09-30,0.0550503216257,0.0552051254838,0.0511967991119,109.940002,115.449997,0.0173304261335,0.0173304261335,0.000362621998929
18,AFL,2015-10-01,2016-09-30,0.235650753244,0.236366794489,0.233294245712,57.959999,71.870003,0.010964236569,0.010964236569,0.000898945076047
19,AGN,2015-10-01,2016-09-30,-0.152296805151,-0.152680182132,-0.274134249273,282.350006,230.309998,0.0215119927957,0.0215119927957,-0.000420710232416
20,AIG,2015-10-01,2016-09-30,0.0442268491601,0.0443505807814,0.00796083284882,56.919998,59.34,0.014600821974,0.014600821974,0.000277613193232
21,AIV,2015-10-01,2016-09-30,0.239411924728,0.240140464614,0.392635556553,37.540001,45.91,0.0137621568694,0.0137621568694,0.000945862923768
22,AIZ,2015-10-01,2016-09-30,0.167079907972,0.16757369529,0.203837487726,78.489998,92.25,0.0156978606452,0.0156978606452,0.000738290330901
23,AJG,2015-10-01,2016-09-30,0.231613237807,0.232315897101,0.261722958722,41.240002,50.869999,0.011033475298,0.011033475298,0.000886686216887
24,AKAM,2015-10-01,2016-09-30,-0.232141044845,-0.232696155016,-0.362140029957,68.959999,52.990002,0.026831365046,0.026831365046,-0.000687337409732
25,ALB,2015-10-01,2016-09-30,0.935048370401,0.938548795399,0.2337620926,45.169998,85.489998,0.020959223467,0.020959223467,0.002838386923
26,ALGN,2015-10-01,2016-09-30,0.649429976554,0.651691390123,1.15598535827,55.439999,93.75,0.0197842809796,0.0197842809796,0.00217877356326
27,ALK,2015-10-01,2016-09-30,-0.17062623183,-0.171050931569,-0.121144624599,80.230003,65.860001,0.019652242375,0.019652242375,-0.000548198533371
28,ALL,2015-10-01,2016-09-30,0.187285210109,0.187843365802,0.273436406759,57.970001,69.18,0.0101356435093,0.0101356435093,0.000731509959978
29,ALLE,2015-10-01,2016-09-30,0.194527871011,0.195109330558,0.071975312274,58.560001,68.910004,0.0142516735432,0.0142516735432,0.000806131624342
30,ALXN,2015-10-01,2016-09-30,-0.215924052655,-0.216446052922,-0.0842103805353,157.820007,122.540001,0.0248162901539,0.0248162901539,-0.000654896363758
31,AMAT,2015-10-01,2016-09-30,1.04839132103,1.05241660994,2.06533090243,14.67,30.15,0.0189973937687,0.0189973937687,0.00302222709542
32,AMD,2015-10-01,2016-09-30,3.00221677313,3.01744186047,4.26314781785,1.74,6.91,0.0520896052461,0.0520896052461,0.00672288828372
33,AME,2015-10-01,2016-09-30,-0.0865473591588,-0.086773719419,-0.0527938890868,51.860001,47.779999,0.0132987443524,0.0132987443524,-0.000269527529088
34,AMG,2015-10-01,2016-09-30,-0.153365906364,-0.153751723675,-0.199375678273,170.360001,144.699997,0.0237762589681,0.0237762589681,-0.000375207981673
35,AMGN,2015-10-01,2016-09-30,0.205355062797,0.205971584429,0.293657739799,140.229996,166.809998,0.0153076107598,0.0153076107598,0.000856894280495
36,AMP,2015-10-01,2016-09-30,-0.0855454038234,-0.0857692683708,-0.025663621147,109.610001,99.769997,0.0186320059766,0.0186320059766,-0.000179835476061
37,AMT,2015-10-01,2016-09-30,0.28724345511,0.288133645551,0.0258519109599,88.379997,113.330002,0.0126788445929,0.0126788445929,0.00108145308501
38,AMZN,2015-10-01,2016-09-30,0.633526247393,0.635722466671,0.975630420985,520.719971,837.309998,0.0190251889788,0.0190251889788,0.00212645104137
