,prev_date,curr_date,ticker,prev_value,curr_value,change_pct
0,2015-03-02,2015-03-03,AOS,30.79726,30.199955,-0.0193947448572
1,2015-03-02,2015-03-03,BP,34.723751,35.093693,0.0106538605233
2,2015-03-02,2015-03-03,CELG,120.309998,118.470001,-0.0152937996059
3,2015-03-02,2015-03-03,EVR,48.833664,48.8526,0.000387765292402
4,2015-03-02,2015-03-03,FB,79.75,79.599998,-0.00188090282132
5,2015-03-02,2015-03-03,GOOGL,575.02002,578.789978,0.00655622042516
6,2015-03-02,2015-03-03,HSBC,36.872265,36.822964,-0.00133707544139
7,2015-03-02,2015-03-03,INTC,31.537069,31.574102,0.00117426892144
8,2015-03-02,2015-03-03,JNJ,96.275597,95.454788,-0.00852561838697
9,2015-03-02,2015-03-03,LMT,189.335236,186.453476,-0.0152204104259
10,2015-03-02,2015-03-03,LPX,16.950001,16.610001,-0.0200589958667
11,2015-03-02,2015-03-03,LRCX,81.290215,78.701782,-0.0318418766638
12,2015-03-02,2015-03-03,MASI,30.66,30.18,-0.0156555772994
13,2015-03-02,2015-03-03,MRK,53.735001,53.514858,-0.00409682694525
14,2015-03-02,2015-03-03,MSFT,41.163273,40.600418,-0.0136737183168
15,2015-03-02,2015-03-03,RTN,104.358246,102.2229,-0.0204616892469
16,2015-03-02,2015-03-03,SPY,200.479111,199.656357,-0.00410393878891
17,2015-03-02,2015-03-03,T,30.48987,30.287422,-0.00663984464348
18,2015-03-02,2015-03-03,THO,58.776123,59.791653,0.0172779344429
19,2015-03-03,2015-03-04,AOS,30.199955,30.285969,0.0028481499393
20,2015-03-03,2015-03-04,BP,35.093693,34.917137,-0.00503098947153
21,2015-03-03,2015-03-04,CELG,118.470001,119.57,0.00928504254845
22,2015-03-03,2015-03-04,EVR,48.8526,48.331886,-0.0106588799777
23,2015-03-03,2015-03-04,FB,79.599998,80.900002,0.0163317089531
24,2015-03-03,2015-03-04,GOOGL,578.789978,578.330017,-0.000794694133422
25,2015-03-03,2015-03-04,HSBC,36.822964,36.780926,-0.00114162455798
26,2015-03-03,2015-03-04,INTC,31.574102,31.592619,0.000586461651387
27,2015-03-03,2015-03-04,JNJ,95.454788,94.811211,-0.00674221810644
28,2015-03-03,2015-03-04,LMT,186.453476,185.558212,-0.00480154094848
29,2015-03-03,2015-03-04,LPX,16.610001,16.68,0.00421426825923
30,2015-03-03,2015-03-04,LRCX,78.701782,77.816536,-0.0112481061738
31,2015-03-03,2015-03-04,MASI,30.18,30.440001,0.00861500994036
32,2015-03-03,2015-03-04,MRK,53.514858,53.092899,-0.00788489432225
33,2015-03-03,2015-03-04,MSFT,40.600418,40.394043,-0.00508307574567
34,2015-03-03,2015-03-04,RTN,102.2229,100.881203,-0.0131252097133
35,2015-03-03,2015-03-04,SPY,199.656357,198.814682,-0.00421561833866
36,2015-03-03,2015-03-04,T,30.287422,29.926544,-0.011915111164
37,2015-03-03,2015-03-04,THO,59.791653,59.705429,-0.00144207419721
38,2015-03-04,2015-03-05,AOS,30.285969,30.314634,0.00094647788882
39,2015-03-04,2015-03-05,BP,34.917137,34.62286,-0.00842786738214
40,2015-03-04,2015-03-05,CELG,119.57,120.709999,0.00953415572468
41,2015-03-04,2015-03-05,EVR,48.331886,48.000523,-0.00685599150838
42,2015-03-04,2015-03-05,FB,80.900002,81.209999,0.00383185404618
43,2015-03-04,2015-03-05,GOOGL,578.330017,581.429993,0.00536021978607
44,2015-03-04,2015-03-05,HSBC,36.780926,36.638042,-0.00388473090645
45,2015-03-04,2015-03-05,INTC,31.592619,31.231512,-0.0114301065068
46,2015-03-04,2015-03-05,JNJ,94.811211,95.622681,0.00855879796747
47,2015-03-04,2015-03-05,LMT,185.558212,185.679474,0.000653498428838
48,2015-03-04,2015-03-05,LPX,16.68,16.49,-0.0113908872902
49,2015-03-04,2015-03-05,LRCX,77.816536,77.720299,-0.00123671657654
50,2015-03-04,2015-03-05,MASI,30.440001,31.120001,0.0223390268614
51,2015-03-04,2015-03-05,MRK,53.092899,53.184628,0.00172770750379
52,2015-03-04,2015-03-05,MSFT,40.394043,40.440945,0.00116111180057
53,2015-03-04,2015-03-05,RTN,100.881203,101.070175,0.00187321318918
54,2015-03-04,2015-03-05,SPY,198.814682,199.032211,0.0010941294567
55,2015-03-04,2015-03-05,T,29.926544,29.926544,0.0
56,2015-03-04,2015-03-05,THO,59.705429,58.795284,-0.0152439236305
57,2015-03-05,2015-03-06,AOS,30.314634,30.123499,-0.00630504066122
58,2015-03-05,2015-03-06,BP,34.62286,33.925022,-0.0201554117713
59,2015-03-05,2015-03-06,CELG,120.709999,118.029999,-0.0222019718516
60,2015-03-05,2015-03-06,EVR,48.000523,48.511768,0.0106508214504
61,2015-03-05,2015-03-06,FB,81.209999,80.010002,-0.0147764685972
62,2015-03-05,2015-03-06,GOOGL,581.429993,572.900024,-0.0146706724846
63,2015-03-05,2015-03-06,HSBC,36.638042,35.982437,-0.017894105804
64,2015-03-05,2015-03-06,INTC,31.231512,30.731506,-0.0160096635731
65,2015-03-05,2015-03-06,JNJ,95.622681,93.374825,-0.0235075609311
66,2015-03-05,2015-03-06,LMT,185.679474,184.336533,-0.007232576499
67,2015-03-05,2015-03-06,LPX,16.49,16.42,-0.00424499696786
68,2015-03-05,2015-03-06,LRCX,77.720299,77.14296,-0.00742841969766
69,2015-03-05,2015-03-06,MASI,31.120001,30.219999,-0.0289203718213
70,2015-03-05,2015-03-06,MRK,53.184628,52.13892,-0.0196618466524
71,2015-03-05,2015-03-06,MSFT,40.440945,39.737381,-0.017397318485
72,2015-03-05,2015-03-06,RTN,101.070175,99.416695,-0.0163597223414
73,2015-03-05,2015-03-06,SPY,199.032211,196.232895,-0.0140646380098
74,2015-03-05,2015-03-06,T,29.926544,29.468845,-0.0152940814014
75,2015-03-05,2015-03-06,THO,58.795284,58.776123,-0.000325893484926
76,2015-03-06,2015-03-09,AOS,30.123499,30.414986,0.00967639914606
77,2015-03-06,2015-03-09,BP,33.925022,33.866161,-0.00173503203624
78,2015-03-06,2015-03-09,CELG,118.029999,118.410004,0.00321956285029
79,2015-03-06,2015-03-09,EVR,48.511768,48.28455,-0.00468377075022
80,2015-03-06,2015-03-09,FB,80.010002,79.440002,-0.00712410930823
81,2015-03-06,2015-03-09,GOOGL,572.900024,574.099976,0.00209452251655
82,2015-03-06,2015-03-09,HSBC,35.982437,36.100113,0.00327037326571
83,2015-03-06,2015-03-09,INTC,30.731506,30.296324,-0.0141607768913
84,2015-03-06,2015-03-09,JNJ,93.374825,93.887825,0.00549398620024
85,2015-03-06,2015-03-09,LMT,184.336533,186.276306,0.0105229981731
86,2015-03-06,2015-03-09,LPX,16.42,16.379999,-0.00243611449452
87,2015-03-06,2015-03-09,LRCX,77.14296,77.904846,0.00987628683162
88,2015-03-06,2015-03-09,MASI,30.219999,30.610001,0.0129054272967
89,2015-03-06,2015-03-09,MRK,52.13892,52.524181,0.00738912505284
90,2015-03-06,2015-03-09,MSFT,39.737381,40.197037,0.0115673451152
91,2015-03-06,2015-03-09,RTN,99.416695,100.985146,0.0157765353193
92,2015-03-06,2015-03-09,SPY,196.232895,197.046234,0.00414476380222
93,2015-03-06,2015-03-09,T,29.468845,29.354422,-0.00388284644342
94,2015-03-06,2015-03-09,THO,58.776123,58.852772,0.00130408397301
95,2015-03-09,2015-03-10,AOS,30.414986,30.070934,-0.0113119236682
96,2015-03-09,2015-03-10,BP,33.866161,32.82362,-0.0307841505862
97,2015-03-09,2015-03-10,CELG,118.410004,118.330002,-0.000675635480934
98,2015-03-09,2015-03-10,EVR,48.28455,47.34726,-0.0194117994265
99,2015-03-09,2015-03-10,FB,79.440002,77.550003,-0.0237915275984
100,2015-03-09,2015-03-10,GOOGL,574.099976,559.849976,-0.0248214607137
101,2015-03-09,2015-03-10,HSBC,36.100113,35.595802,-0.0139697900669
102,2015-03-09,2015-03-10,INTC,30.296324,29.351881,-0.0311735179489
103,2015-03-09,2015-03-10,JNJ,93.887825,92.833847,-0.0112259283885
104,2015-03-09,2015-03-10,LMT,186.276306,184.261917,-0.0108139840394
105,2015-03-09,2015-03-10,LPX,16.379999,15.94,-0.0268619674519
106,2015-03-09,2015-03-10,LRCX,77.904846,75.185211,-0.0349097025363
107,2015-03-09,2015-03-10,MASI,30.610001,30.51,-0.00326693880213
108,2015-03-09,2015-03-10,MRK,52.524181,51.900421,-0.0118756730352
109,2015-03-09,2015-03-10,MSFT,40.197037,39.427807,-0.0191364851096
110,2015-03-09,2015-03-10,RTN,100.985146,99.152145,-0.018151194236
111,2015-03-09,2015-03-10,SPY,197.046234,193.849762,-0.0162219390603
112,2015-03-09,2015-03-10,T,29.354422,28.852709,-0.0170915646031
113,2015-03-09,2015-03-10,THO,58.852772,57.923466,-0.0157903522369
114,2015-03-10,2015-03-11,AOS,30.070934,30.18084,0.0036548914643
115,2015-03-10,2015-03-11,BP,32.82362,32.142593,-0.0207480771469
116,2015-03-10,2015-03-11,CELG,118.330002,117.580002,-0.00633820660292
117,2015-03-10,2015-03-11,EVR,47.34726,48.066792,0.0151969089658
118,2015-03-10,2015-03-11,FB,77.550003,77.57,0.000257859435544
119,2015-03-10,2015-03-11,GOOGL,559.849976,555.690002,-0.00743051563514
120,2015-03-10,2015-03-11,HSBC,35.595802,35.343651,-0.00708372858125
121,2015-03-10,2015-03-11,INTC,29.351881,29.935213,0.019873751873
122,2015-03-10,2015-03-11,JNJ,92.833847,91.705238,-0.0121573007741
123,2015-03-10,2015-03-11,LMT,184.261917,183.916855,-0.0018726712802
124,2015-03-10,2015-03-11,LPX,15.94,16.23,0.0181932245922
125,2015-03-10,2015-03-11,LRCX,75.185211,75.484177,0.0039763937086
126,2015-03-10,2015-03-11,MASI,30.51,30.65,0.00458865945592
127,2015-03-10,2015-03-11,MRK,51.900421,51.423431,-0.00919048421592
128,2015-03-10,2015-03-11,MSFT,39.427807,39.380898,-0.00118974408087
129,2015-03-10,2015-03-11,RTN,99.152145,99.624565,0.00476459687282
130,2015-03-10,2015-03-11,SPY,193.849762,193.395844,-0.0023415968909
131,2015-03-10,2015-03-11,T,28.852709,28.71188,-0.00488096282398
132,2015-03-10,2015-03-11,THO,57.923466,58.115074,0.00330795121963
133,2015-03-11,2015-03-12,AOS,30.18084,30.133055,-0.00158328926564
134,2015-03-11,2015-03-12,BP,32.142593,32.08374,-0.00183099726895
135,2015-03-11,2015-03-12,CELG,117.580002,118.82,0.0105459940373
136,2015-03-11,2015-03-12,EVR,48.066792,48.587505,0.010833113223
137,2015-03-11,2015-03-12,FB,77.57,78.93,0.017532551244
138,2015-03-11,2015-03-12,GOOGL,555.690002,561.169983,0.00986157926232
139,2015-03-11,2015-03-12,HSBC,35.343651,35.276413,-0.00190240674343
140,2015-03-11,2015-03-12,INTC,29.935213,28.518545,-0.0473244670081
141,2015-03-11,2015-03-12,JNJ,91.705238,93.11367,0.0153582503106
142,2015-03-11,2015-03-12,LMT,183.916855,185.381027,0.00796105392298
143,2015-03-11,2015-03-12,LPX,16.23,16.43,0.0123228589033
144,2015-03-11,2015-03-12,LRCX,75.484177,74.953773,-0.00702669116999
145,2015-03-11,2015-03-12,MASI,30.65,30.92,0.00880913539967
146,2015-03-11,2015-03-12,MRK,51.423431,51.941269,0.0100700787546
147,2015-03-11,2015-03-12,MSFT,39.380898,38.480343,-0.0228678127147
148,2015-03-11,2015-03-12,RTN,99.624565,101.013489,0.0139415815768
149,2015-03-11,2015-03-12,SPY,193.395844,195.854645,0.0127138254326
150,2015-03-11,2015-03-12,T,28.71188,29.160778,0.0156345735633
151,2015-03-11,2015-03-12,THO,58.115074,59.188091,0.0184636605642
152,2015-03-12,2015-03-13,AOS,30.133055,29.645653,-0.0161749945367
153,2015-03-12,2015-03-13,BP,32.08374,31.612913,-0.0146749412631
154,2015-03-12,2015-03-13,CELG,118.82,117.730003,-0.00917351455984
155,2015-03-12,2015-03-13,EVR,48.587505,48.066792,-0.0107170145905
156,2015-03-12,2015-03-13,FB,78.93,78.050003,-0.0111490814646
157,2015-03-12,2015-03-13,GOOGL,561.169983,553.0,-0.0145588382264
158,2015-03-12,2015-03-13,HSBC,35.276413,34.923393,-0.0100072532885
159,2015-03-12,2015-03-13,INTC,28.518545,28.638914,0.00422072724958
160,2015-03-12,2015-03-13,JNJ,93.11367,92.535378,-0.00621060258929
161,2015-03-12,2015-03-13,LMT,185.381027,183.823578,-0.00840133979838
162,2015-03-12,2015-03-13,LPX,16.43,16.27,-0.00973828362751
163,2015-03-12,2015-03-13,LRCX,74.953773,75.908524,0.0127378644435
164,2015-03-12,2015-03-13,MASI,30.92,30.870001,-0.00161704398448
165,2015-03-12,2015-03-13,MRK,51.941269,51.969013,0.000534141743822
166,2015-03-12,2015-03-13,MSFT,38.480343,38.81805,0.00877609121104
167,2015-03-12,2015-03-13,RTN,101.013489,100.645004,-0.00364787914612
168,2015-03-12,2015-03-13,SPY,195.854645,194.65358,-0.00613243050733
169,2015-03-12,2015-03-13,T,29.160778,28.835108,-0.0111680833756
170,2015-03-12,2015-03-13,THO,59.188091,59.07312,-0.00194246846042
171,2015-03-13,2015-03-16,AOS,29.645653,29.999256,0.0119276509106
172,2015-03-13,2015-03-16,BP,31.612913,31.570871,-0.00132989958882
173,2015-03-13,2015-03-16,CELG,117.730003,120.839996,0.0264163163234
174,2015-03-13,2015-03-16,EVR,48.066792,48.66325,0.0124089412915
175,2015-03-13,2015-03-16,FB,78.050003,78.07,0.000256207549409
176,2015-03-13,2015-03-16,GOOGL,553.0,561.640015,0.0156238969259
177,2015-03-13,2015-03-16,HSBC,34.923393,35.091496,0.00481347846127
178,2015-03-13,2015-03-16,INTC,28.638914,28.546324,-0.00323301365408
179,2015-03-13,2015-03-16,JNJ,92.535378,94.260902,0.0186471816217
180,2015-03-13,2015-03-16,LMT,183.823578,188.486542,0.0253665174551
181,2015-03-13,2015-03-16,LPX,16.27,15.85,-0.0258143822987
182,2015-03-13,2015-03-16,LRCX,75.908524,77.046524,0.0149917287286
183,2015-03-13,2015-03-16,MASI,30.870001,31.66,0.0255911556336
184,2015-03-13,2015-03-16,MRK,51.969013,52.819748,0.0163700434334
185,2015-03-13,2015-03-16,MSFT,38.81805,38.986904,0.00434988362373
186,2015-03-13,2015-03-16,RTN,100.645004,103.555122,0.0289146791628
187,2015-03-13,2015-03-16,SPY,194.65358,197.254272,0.0133606173593
188,2015-03-13,2015-03-16,T,28.835108,29.099167,0.00915755196755
189,2015-03-13,2015-03-16,THO,59.07312,59.561722,0.00827113922542
190,2015-03-16,2015-03-17,AOS,29.999256,30.161728,0.00541586764685
191,2015-03-16,2015-03-17,BP,31.570871,31.797882,0.00719052065431
192,2015-03-16,2015-03-17,CELG,120.839996,121.029999,0.00157235192229
193,2015-03-16,2015-03-17,EVR,48.66325,48.61591,-0.000972808022481
194,2015-03-16,2015-03-17,FB,78.07,79.360001,0.0165236454464
195,2015-03-16,2015-03-17,GOOGL,561.640015,557.609985,-0.00717546807985
196,2015-03-16,2015-03-17,HSBC,35.091496,35.511745,0.011975807472
197,2015-03-16,2015-03-17,INTC,28.546324,28.3241,-0.00778468008701
198,2015-03-16,2015-03-17,JNJ,94.260902,93.169624,-0.0115772072709
199,2015-03-16,2015-03-17,LMT,188.486542,187.143646,-0.00712462537511
200,2015-03-16,2015-03-17,LPX,15.85,15.94,0.00567823343849
201,2015-03-16,2015-03-17,LRCX,77.046524,76.168915,-0.0113906371688
202,2015-03-16,2015-03-17,MASI,31.66,32.16,0.0157927984839
203,2015-03-16,2015-03-17,MRK,52.819748,52.218685,-0.0113795128292
204,2015-03-16,2015-03-17,MSFT,38.986904,39.11824,0.00336872094281
205,2015-03-16,2015-03-17,RTN,103.555122,103.07325,-0.00465328986817
206,2015-03-16,2015-03-17,SPY,197.254272,196.667953,-0.00297240203751
207,2015-03-16,2015-03-17,T,29.099167,28.958336,-0.00483969180286
208,2015-03-16,2015-03-17,THO,59.561722,59.667103,0.00176927389708
209,2015-03-17,2015-03-18,AOS,30.161728,31.079195,0.0304182505724
210,2015-03-17,2015-03-18,BP,31.797882,33.084251,0.0404545497716
211,2015-03-17,2015-03-18,CELG,121.029999,122.68,0.0136329919329
212,2015-03-17,2015-03-18,EVR,48.61591,48.767384,0.00311572898666
213,2015-03-17,2015-03-18,FB,79.360001,80.910004,0.0195312875563
214,2015-03-17,2015-03-18,GOOGL,557.609985,566.159973,0.015333276358
215,2015-03-17,2015-03-18,HSBC,35.511745,36.217793,0.0198820981622
216,2015-03-17,2015-03-18,INTC,28.3241,28.601881,0.00980723129773
217,2015-03-17,2015-03-18,JNJ,93.169624,94.633987,0.0157171719401
218,2015-03-17,2015-03-18,LMT,187.143646,188.943527,0.00961764419188
219,2015-03-17,2015-03-18,LPX,15.94,15.83,-0.0069008782936
220,2015-03-17,2015-03-18,LRCX,76.168915,74.731941,-0.0188656225443
221,2015-03-17,2015-03-18,MASI,32.16,31.639999,-0.0161691853234
222,2015-03-17,2015-03-18,MRK,52.218685,53.309845,0.0208959685599
223,2015-03-17,2015-03-18,MSFT,39.11824,39.86871,0.0191846565694
224,2015-03-17,2015-03-18,RTN,103.07325,104.566101,0.014483398942
225,2015-03-17,2015-03-18,SPY,196.667953,199.032211,0.0120215722182
226,2015-03-17,2015-03-18,T,28.958336,29.565668,0.020972613896
227,2015-03-17,2015-03-18,THO,59.667103,59.983261,0.00529869868158
228,2015-03-18,2015-03-19,AOS,31.079195,30.701694,-0.0121464214244
229,2015-03-18,2015-03-19,BP,33.084251,32.764763,-0.00965680014941
230,2015-03-18,2015-03-19,CELG,122.68,125.330002,0.0216009292468
231,2015-03-18,2015-03-19,EVR,48.767384,48.521236,-0.00504738987025
232,2015-03-18,2015-03-19,FB,80.910004,82.75,0.0227412669514
233,2015-03-18,2015-03-19,GOOGL,566.159973,563.669983,-0.00439803256808
234,2015-03-18,2015-03-19,HSBC,36.217793,35.780716,-0.0120680186117
235,2015-03-18,2015-03-19,INTC,28.601881,28.46299,-0.00485600929533
236,2015-03-18,2015-03-19,JNJ,94.633987,94.848526,0.0022670396419
237,2015-03-18,2015-03-19,LMT,188.943527,188.561172,-0.00202364699162
238,2015-03-18,2015-03-19,LPX,15.83,16.219999,0.0246367024637
239,2015-03-18,2015-03-19,LRCX,74.731941,76.139961,0.0188409397797
240,2015-03-18,2015-03-19,MASI,31.639999,31.559999,-0.00252844508623
241,2015-03-18,2015-03-19,MRK,53.309845,53.827686,0.00971379676681
242,2015-03-18,2015-03-19,MSFT,39.86871,39.671715,-0.00494109290218
243,2015-03-18,2015-03-19,RTN,104.566101,104.632233,0.000632442056915
244,2015-03-18,2015-03-19,SPY,199.032211,198.124313,-0.00456156315321
245,2015-03-18,2015-03-19,T,29.565668,29.222399,-0.0116103921616
246,2015-03-18,2015-03-19,THO,59.983261,60.730537,0.0124580755955
247,2015-03-19,2015-03-20,AOS,30.701694,30.825937,0.00404677995944
248,2015-03-19,2015-03-20,BP,32.764763,33.714825,0.0289964557351
249,2015-03-19,2015-03-20,CELG,125.330002,128.5,0.0252932095222
250,2015-03-19,2015-03-20,EVR,48.521236,49.373314,0.0175609294042
251,2015-03-19,2015-03-20,FB,82.75,83.800003,0.012688858006
252,2015-03-19,2015-03-20,GOOGL,563.669983,564.950012,0.00227088374156
253,2015-03-19,2015-03-20,HSBC,35.780716,36.612831,0.0232559627929
254,2015-03-19,2015-03-20,INTC,28.46299,28.990767,0.0185425705451
255,2015-03-19,2015-03-20,JNJ,94.848526,95.510757,0.00698198514967
256,2015-03-19,2015-03-20,LMT,188.561172,190.034698,0.00781457807231
257,2015-03-19,2015-03-20,LPX,16.219999,16.450001,0.0141801488397
258,2015-03-19,2015-03-20,LRCX,76.139961,76.410019,0.0035468628622
259,2015-03-19,2015-03-20,MASI,31.559999,31.01,-0.0174270918069
260,2015-03-19,2015-03-20,MRK,53.827686,54.169838,0.00635643152113
261,2015-03-19,2015-03-20,MSFT,39.671715,40.225189,0.0139513504773
262,2015-03-19,2015-03-20,RTN,104.632233,106.200684,0.0149901321517
263,2015-03-19,2015-03-20,SPY,198.124313,199.873138,0.00882690757898
264,2015-03-19,2015-03-20,T,29.222399,29.248795,0.000903279706776
265,2015-03-19,2015-03-20,THO,60.730537,60.874245,0.00236632190491
266,2015-03-20,2015-03-23,AOS,30.825937,30.572674,-0.00821590597554
267,2015-03-20,2015-03-23,BP,33.714825,33.748466,0.00099781031045
268,2015-03-20,2015-03-23,CELG,128.5,122.940002,-0.0432684669261
269,2015-03-20,2015-03-23,EVR,49.373314,49.922428,0.0111216759726
270,2015-03-20,2015-03-23,FB,83.800003,84.43,0.00751786369268
271,2015-03-20,2015-03-23,GOOGL,564.950012,565.369995,0.000743398515053
272,2015-03-20,2015-03-23,HSBC,36.612831,36.318653,-0.00803483347136
273,2015-03-20,2015-03-23,INTC,28.990767,28.888914,-0.00351329097295
274,2015-03-20,2015-03-23,JNJ,95.510757,96.051735,0.00566405310765
275,2015-03-20,2015-03-23,LMT,190.034698,189.241959,-0.0041715487137
276,2015-03-20,2015-03-23,LPX,16.450001,16.4,-0.00303957428331
277,2015-03-20,2015-03-23,LRCX,76.410019,75.638489,-0.0100972360706
278,2015-03-20,2015-03-23,MASI,31.01,31.309999,0.00967426636569
279,2015-03-20,2015-03-23,MRK,54.169838,54.308537,0.00256044701481
280,2015-03-20,2015-03-23,MSFT,40.225189,40.206421,-0.000466573320513
281,2015-03-20,2015-03-23,RTN,106.200684,106.153442,-0.000444837059618
282,2015-03-20,2015-03-23,SPY,199.873138,199.483673,-0.00194856099172
283,2015-03-20,2015-03-23,T,29.248795,29.292809,0.00150481412995
284,2015-03-20,2015-03-23,THO,60.874245,61.219147,0.00566581154312
285,2015-03-23,2015-03-24,AOS,30.572674,30.649132,0.00250086073596
286,2015-03-23,2015-03-24,BP,33.748466,33.218777,-0.0156952022649
287,2015-03-23,2015-03-24,CELG,122.940002,122.150002,-0.00642589870789
288,2015-03-23,2015-03-24,EVR,49.922428,50.017109,0.00189656240277
289,2015-03-23,2015-03-24,FB,84.43,85.309998,0.0104228117968
290,2015-03-23,2015-03-24,GOOGL,565.369995,577.539978,0.0215256966369
291,2015-03-23,2015-03-24,HSBC,36.318653,36.158951,-0.00439724457843
